Date;Open;High;Low;Close;Adj Close;Volume
01/09/2008;42,990002;43,950001;32,419998;36,549999;23,83392;93078100
01/10/2008;36,450001;36,66;22,1;28,389999;18,512861;171920300
01/11/2008;28,459999;31,65;22,52;27,530001;18,052084;79026700
01/12/2008;26,049999;30,99;22,809999;27,690001;18,157001;77930800
01/01/2009;27,690001;34,290001;27,59;32,5;21,311033;86714600
01/02/2009;31,809999;39,709999;29,68;30,870001;20,242205;109832800
01/03/2009;29,950001;33,669998;28,91;31;20,327448;94050600
01/04/2009;30,4;36,599998;30,209999;36,080002;23,658529;78980900
01/05/2009;36,080002;41,34;36,07;38,02;25,300434;91376300
01/06/2009;39;40,049999;33,509998;34,5;22,958052;76117400
01/07/2009;34,709999;37,330002;31,540001;37,049999;24,654949;75214200
01/08/2009;37,549999;38,650002;35,91;36,68;24,408731;74976600
01/09/2009;36,5;42,130001;36,009998;41,189999;27,409912;76207900
01/10/2009;40,849998;47,66;39,41;44,799999;29,812191;84029400
01/11/2009;44,799999;50,299999;43,98;49,02;32,974724;62919900
01/12/2009;49,57;50,549999;47,259998;49,66;33,405235;48726000
01/01/2010;49,5;55;48,02;48,91;32,900726;51578600
01/02/2010;49,389999;52,560001;45,700001;50,450001;33,936653;62489500
01/03/2010;50,799999;58,080002;50,549999;57,150002;38,443604;60796800
01/04/2010;57,790001;60,110001;52,009998;53,099998;35,719246;57905038
01/05/2010;53,27;53,490002;43,849998;50;33,872589;89080300
01/06/2010;48,82;50,400002;43,5;43,650002;29,570765;56556893
01/07/2010;43,610001;49,299999;42,5;48,549999;32,890278;57517900
01/08/2010;49;51,150002;45,580002;46,880001;31,758938;53780496
01/09/2010;47,209999;52,689999;46,57;52,299999;35,430721;52828163
01/10/2010;52,610001;55,630001;52,18;53,599998;36,311401;69258200
01/11/2010;54;57,189999;53,279999;53,560001;36,662987;57419200
01/12/2010;54,529999;58,450001;54,369999;55,330002;37,874588;50398500
01/01/2011;56,299999;61,220001;56,029999;57,080002;39,07251;60615300
01/02/2011;57,41;59;54,41;56,299999;38,745384;43375179
01/03/2011;56,349998;56,73;50,599998;53,349998;36,715214;59878990
01/04/2011;53,450001;54,799999;50,009998;51,790001;35,641632;60554800
01/05/2011;51,82;51,950001;47,07;50,25;34,997173;59411074
01/06/2011;50;50,349998;46,880001;49,490002;34,467854;65581900
01/07/2011;50,150002;52,470001;49,810001;50,130001;34,913589;65248200
01/08/2011;50,509998;50,77;39,549999;44,799999;31,20145;131244700
01/09/2011;45;48,849998;42,299999;42,650002;29,70406;92715600
01/10/2011;41,950001;44,889999;39;43,709999;30,442308;85512100
01/11/2011;41,93;46,5;41,02;41,650002;29,698214;81023100
01/12/2011;42,279999;43,470001;38,549999;39,450001;28,129524;72256300
01/01/2012;39,77;44,700001;39,77;44,700001;31,872995;84758600
01/02/2012;45;46,299999;42,509998;43,549999;31,052992;75761200
01/03/2012;43,77;44,560001;40,16;42,900002;30,589516;82671100
01/04/2012;42,990002;44,43;40,630001;42,599998;30,375601;95297300
01/05/2012;42,599998;43,5;35,610001;37,59;27,477835;117223700
01/06/2012;36,619999;41,57;36,369999;40,130001;29,334547;86299300
01/07/2012;40,009998;41,91;34,349998;37,150002;27,156199;109418800
01/08/2012;37,279999;38,959999;32,439999;33,779999;24,69277;100741900
01/09/2012;33,889999;39,93;32,209999;36,490002;26,67375;113552000
01/10/2012;36,57;39,080002;35,009998;37,450001;27,3755;97646200
01/11/2012;37,470001;38,619999;35,41;37,599998;28,36837;101510700
01/12/2012;37,529999;43,549999;36,48;42,279999;31,899328;69109700
01/01/2013;42,279999;44,759998;38,419998;40,259998;30,375278;69993100
01/02/2013;40,259998;41,259998;35,419998;37,799999;28,519264;77090200
01/03/2013;37,009998;38,07;33,5;35,130001;26,50481;77002800
01/04/2013;34,810001;36,810001;31,07;34,290001;25,871052;109123600
01/05/2013;34,290001;35,41;30,34;30,450001;23,587734;103770300
01/06/2013;30,860001;32,080002;28,23;28,91;22,394791;113310900
01/07/2013;28,34;32,34;27,889999;31,02;24,029278;91699700
01/08/2013;31,51;36,860001;30,959999;34,34;26,601078;126232800
01/09/2013;35,290001;38,310001;34,220001;34,459999;26,694035;86172400
01/10/2013;34,75;36,279999;32,82;35,75;27,693323;127322500
01/11/2013;35,82;38,93;33,540001;35,869999;28,432722;97195500
01/12/2013;35,310001;36,200001;34,080002;35,709999;28,305902;63005100
01/01/2014;35,709999;36,049999;30,700001;33,049999;26,197422;113774500
01/02/2014;32,970001;35,200001;31,969999;33;26,157789;99414700
01/03/2014;33;33;29,08;31,42;24,905388;103905200
01/04/2014;31,700001;34,439999;28,719999;29,549999;23,423113;100443500
01/05/2014;29,549999;31,48;28,290001;28,459999;23,195578;70347000
01/06/2014;28,77;29,93;28,209999;29,24;23,831299;66565100
01/07/2014;29,5;33,25;29,5;32,549999;26,529024;80180300
01/08/2014;32,450001;32,549999;28,809999;29,200001;23,798697;82516000
01/09/2014;29,450001;29,57;26,139999;26,85;21,883389;125254900
01/10/2014;26,65;28,74;23,5;25;20,375595;149907600
01/11/2014;24,700001;24,9;21,67;23,290001;19,694643;114488000
01/12/2014;22,809999;22,940001;18,200001;21,91;18,527678;442137265
01/01/2015;21,91;23,129999;17,65;18,610001;15,737111;119595300
01/02/2015;18,950001;23;18,65;21,25;17,969568;106156000
01/03/2015;21,16;21,25;17,83;17,940001;15,170545;153858200
01/04/2015;17,780001;24,809999;17,17;22,65;19,153446;192453600
01/05/2015;22,65;27,889999;19,73;20,049999;17,517004;169567800
01/06/2015;20,07;21,719999;18,16;18,290001;15,97935;152261200
01/07/2015;18,32;19,809999;16,41;17,870001;15,612414;137304400
01/08/2015;17,809999;19,790001;14,77;17,92;15,656096;243896600
01/09/2015;17,309999;20,559999;16,33;16,58;14,485383;157840700
01/10/2015;16,809999;20,83;16,139999;16,139999;14,10097;245644400
01/11/2015;17,059999;18,35;12,6;13,17;11,737348;196639100
01/12/2015;13;13,6;11,25;13,03;11,612576;131803900
01/01/2016;13,03;13,03;8,63;9,72;8,662643;160211400
01/02/2016;9,63;13,44;8,6;11,81;10,52529;154930300
01/03/2016;12,2;18,6;12,14;15,15;13,501959;256772000
01/04/2016;14,89;22,190001;14,46;19,690001;17,548092;126864400
01/05/2016;20,139999;20,309999;13,66;14,22;12,673125;167265800
01/06/2016;14,09;17,35;13,8;16,27;14,500124;138381900
01/07/2016;16,309999;19,200001;15,51;18,5;16,487539;127844400
01/08/2016;18,799999;19,389999;16,84;16,940001;15,097239;129975800
01/09/2016;17,049999;18,42;16,16;17,809999;15,8726;103956300
01/10/2016;17,85;22,469999;17,559999;22,08;19,678102;171082000
01/11/2016;22,370001;31,01;21,440001;28,059999;25,007591;165092800
01/12/2016;29,07;31,65;25,139999;25,68;22,886488;113919800
01/01/2017;25,280001;34,720001;25,049999;32,18;28,84791;97518400
01/02/2017;32,700001;37,279999;29,870001;32,720001;29,331999;113067800
01/03/2017;33,049999;33,84;27,25;29,790001;26,705383;135197400
01/04/2017;29,809999;31,48;26,15;27,469999;24,62561;97308500
01/05/2017;27,469999;28,9;25;27,17;25,169241;131903700
01/06/2017;27,15;29,370001;25,4;29;26,864483;117214200
01/07/2017;29,26;31,52;28,32;31,299999;28,995113;117301500
01/08/2017;31,25;35,18;30,540001;35,080002;32,496765;358502500
01/09/2017;35,5;36,689999;31;31,870001;29,52314;419677100
01/10/2017;32,25;33,900002;30,73;32,099998;29,7362;417623000
01/11/2017;32,799999;36,650002;31,940001;35,139999;32,552345;390328600
01/12/2017;35,200001;40,259998;34,889999;40,259998;37,295311;341103100
01/01/2018;40,259998;43,75;40,259998;41,740002;39,079365;335061500
01/02/2018;41,599998;47,599998;39,93;45,049999;42,178371;390593000
01/03/2018;45,209999;45,630001;40,060001;42,209999;39,519405;378396100
01/04/2018;42,32;49,150002;41,59;48,669998;46,085289;305955700
01/05/2018;48,669998;56;48,419998;50,630001;47,9412;375976400
01/06/2018;50,900002;56,75;46,259998;49,59;46,956429;402393000
01/07/2018;48,889999;54,98;47,599998;54,84;51,92762;330439500
01/08/2018;53,400002;56,41;49,23;53,619999;50,772408;373306600
01/09/2018;53,299999;62,419998;51,75;59,82;58,275795;265105200
01/10/2018;59,68;62,189999;52,599998;56,709999;55,246078;435274500
01/11/2018;56,75;58,77;49;52,799999;51,437012;400998200
01/12/2018;55,599998;55,68;49,279999;51;49,683475;349413700
01/01/2019;51;56,200001;42,360001;45,5;44,325455;700713800
01/02/2019;45,720001;47,75;40,509998;47,099998;45,884151;509025800
01/03/2019;47,290001;52,389999;44,549999;50,93;49,615284;422600700
01/04/2019;52,349998;53,799999;49,380001;50,099998;48,806709;327521600
01/05/2019;50,099998;51;45,82;49;47,735104;474970400
01/06/2019;49,349998;53,099998;47,860001;51,82;50,482307;351314100
01/07/2019;53,099998;54,16;49,220001;49,810001;48,524197;406957900
01/08/2019;49,240002;49,34;42,439999;45,57;44,393646;503424900
01/09/2019;46,549999;50,299999;45,34;47,75;46,517372;368656500
01/10/2019;47,849998;48,919998;44,220001;47,200001;45,981571;380088500
01/11/2019;47,799999;51,5;46,959999;49,98;48,689808;347246900
01/12/2019;50,150002;55;50,110001;53,299999;51,924103;346679400
01/01/2020;53,299999;57,360001;49,799999;50,27;50,27;489834000
01/02/2020;50,5;53,919998;43,200001;44,310001;44,310001;462436700
01/03/2020;44,880001;49,09;32,450001;36,380001;36,380001;721589400
