Date;Open;High;Low;Close;Adj Close;Volume
01/01/2000;2,17778;2,88889;2,05556;2,33333;2,058664;38881350
01/02/2000;2,37778;2,62222;2,08889;2,11111;1,862602;28042200
01/03/2000;2,08889;2,24444;1,9;1,92222;1,695947;42211800
01/04/2000;1,94444;2,06667;1,54667;1,67778;1,480282;31106700
01/05/2000;1,67778;2,04444;1,61111;1,77778;1,56851;31432050
01/06/2000;1,8;1,95556;1,60222;1,85333;1,635167;53561700
01/07/2000;1,86667;2,27778;1,86667;2,17778;1,921424;52992000
01/08/2000;2,17778;2,64;2,06889;2,35556;2,078277;54987300
01/09/2000;2,37778;2,59556;2,24444;2,33333;2,058664;29446200
01/10/2000;2,33333;2,37778;1,84444;2,17778;1,921424;21082950
01/11/2000;2,2;2,24444;1,77778;1,77778;1,56851;25227000
01/12/2000;1,84444;2,1;1,75556;1,95111;1,721437;25548300
01/01/2001;1,93333;2,66667;1,93333;2,64444;2,333152;39350250
01/02/2001;2,56;2,62222;2,31111;2,31111;2,039059;33632550
01/03/2001;2,31333;2,55333;1,85778;1,90889;1,684187;59760450
01/04/2001;1,87556;2,15111;1,81111;1,89333;1,670458;35603100
01/05/2001;1,91111;1,99111;1,3;1,44444;1,274409;68837850
01/06/2001;1,44444;1,56667;1,35556;1,45333;1,282252;55949400
01/07/2001;1,44444;1,48667;1,31111;1,39778;1,233241;29211300
01/08/2001;1,38444;1,45556;1,26667;1,26667;1,117565;34786350
01/09/2001;1,28444;1,32667;0,83556;0,88222;0,77837;47849850
01/10/2001;0,86;0,95333;0,8;0,87111;0,768568;67734900
01/11/2001;0,86889;1,51111;0,85333;1,27778;1,127367;90726300
01/12/2001;1,26667;1,48889;1,26667;1,44667;1,276377;44632800
01/01/2002;1,44444;1,62;1,40222;1,59333;1,405773;42236100
01/02/2002;1,57778;1,85556;1,53333;1,82222;1,607719;39156750
01/03/2002;1,73333;1,82444;1,53778;1,66889;1,472438;74025450
01/04/2002;1,66889;1,85778;1,60444;1,77778;1,56851;86030550
01/05/2002;1,77778;1,79556;1,53556;1,7;1,499886;48566250
01/06/2002;1,7;1,74444;1,35556;1,51111;1,333231;42435450
01/07/2002;1,51111;1,55556;1,12222;1,16667;1,029336;55597500
01/08/2002;1,16667;1,35111;1,06889;1,27111;1,121482;85703850
01/09/2002;1,28889;1,30667;0,97556;0,99111;0,874442;42196950
01/10/2002;1;1,24889;0,88889;1,18667;1,046982;78217650
01/11/2002;1,18889;1,40667;1,09333;1,35778;1,19795;51569550
01/12/2002;1,36667;1,5;1,28444;1,45778;1,286179;54315900
01/01/2003;1,46;1,69333;1,46;1,64444;1,450866;61020450
01/02/2003;1,66667;1,74222;1,56222;1,68222;1,484199;50611500
