Date;Open;High;Low;Close;Adj Close;Volume
29/10/2007;88,718201;106,928001;88,718201;100,858002;97,109497;1198244
30/10/2007;88,718201;106,928001;88,718201;100,858002;97,109497;1198244
31/10/2007;102,723999;102,724998;100,858002;102,724998;98,90712;77099
01/11/2007;102,724998;102,724998;102,724998;102,724998;98,90712;41762
05/11/2007;102,724998;107,394997;102,724998;105,994003;102,054611;20346
06/11/2007;102,724998;107,394997;102,724998;105,994003;102,054611;20346
07/11/2007;107,394997;112,064003;107,394997;108,328003;104,30188;23558
08/11/2007;111,129997;112,065002;111,129997;111,129997;106,999733;84595
09/11/2007;114,399002;114,399002;108,791;108,791;104,747658;27841
12/11/2007;105,620003;105,620003;102,724998;103,658997;99,806389;14991
13/11/2007;104,125999;104,125999;102,724998;102,724998;98,90712;69603
14/11/2007;102,724998;105,059998;101,791;101,791;98,00782;48187
16/11/2007;102,724998;102,724998;102,724998;102,724998;98,90712;26770
19/11/2007;11,113;11,113;10,2725;10,2725;9,89071;0
21/11/2007;102,724998;102,724998;97,122101;98,056;94,411629;138135
22/11/2007;98,056;98,056;98,055;98,055;94,410675;102798
23/11/2007;98,056;98,056;98,055;98,055;94,410675;24629
26/11/2007;9,8055;9,8055;9,61882;9,61882;9,261327;0
27/11/2007;96,188202;96,188202;96,188202;96,188202;92,613266;5354
28/11/2007;98,056;98,056;97,122101;97,122101;93,512451;22487
29/11/2007;107,394997;107,394997;107,394997;107,394997;103,403549;3212
30/11/2007;10,7395;10,7395;10,7395;10,7395;10,340354;32125
03/12/2007;10,7395;10,7395;10,506;10,506;10,115534;0
04/12/2007;105,059998;108,328003;105,059998;108,328003;104,30188;53541
05/12/2007;108,328003;112,064003;107,394997;109,728996;105,650803;64249
06/12/2007;112,064003;112,064003;112,064003;112,064003;107,899025;4283
07/12/2007;112,064003;112,064003;112,064003;112,064003;107,899025;4283
10/12/2007;113,464996;128,406998;112,998001;123,737999;119,139137;113507
11/12/2007;123,737;126,071999;122,290001;126,071999;121,386391;80311
12/12/2007;121,403;124,204002;121,403;122,336998;117,790207;37479
13/12/2007;121,403;121,403;121,403;121,403;116,890923;2142
14/12/2007;123,831001;123,831001;121,403;121,403;116,890923;54612
17/12/2007;117,761002;121,403;117,761002;121,403;116,890923;17133
18/12/2007;121,403;121,403;117,761002;117,769997;113,392952;8567
19/12/2007;11,777;11,777;11,4236;11,4236;10,999028;0
20/12/2007;117,657997;117,657997;114,046997;114,046997;109,808319;24629
21/12/2007;null;null;null;null;null;null
26/12/2007;114,025002;114,025002;114,025002;114,025002;109,787148;1071
27/12/2007;121,402;121,403;120,468002;121,403;116,890923;61037
28/12/2007;121,403;121,403;121,403;121,403;116,890923;21416
02/01/2008;121,403;126,865997;121,403;123,737;119,138184;73886
03/01/2008;124,974998;127,93;124,111;124,111;119,498283;73886
04/01/2008;124,204002;127,940002;124,204002;127,940002;123,184967;63178
07/01/2008;127,940002;128,033005;127,940002;128,018997;123,261032;44974
08/01/2008;126,071999;126,071999;124,670998;124,670998;120,037468;28912
09/01/2008;124,204002;124,204002;123,924004;123,924004;119,31823;19275
10/01/2008;123,924004;123,924004;121,403;121,403;116,890923;26770
11/01/2008;123,481003;123,481003;121,870003;121,870003;117,340576;178826
14/01/2008;121,870003;127,93;121,870003;127,93;123,175339;173472
15/01/2008;126,071999;127,836998;124,204002;127,836998;123,0858;149914
16/01/2008;125,138;127,940002;124,101997;127,939003;123,184006;43903
17/01/2008;127,939003;129,854004;124,204002;124,204002;119,587822;64249
18/01/2008;127,846001;127,93;124,718002;124,718002;120,082718;8567
21/01/2008;116,733002;116,733002;112,064003;112,064003;107,899025;35337
22/01/2008;112,064003;116,733002;111,971001;116,733002;112,394493;21416
23/01/2008;112,064003;118,600998;112,064003;118,600998;114,193062;125286
24/01/2008;118,600998;121,308998;118,600998;120,468002;115,990669;32125
28/01/2008;116,733002;117,573997;116,733002;117,013;112,664078;32125
29/01/2008;117,667;121,196999;117,665001;121,196999;116,692574;82453
30/01/2008;118,600998;121,870003;118,600998;121,403;116,890923;97444
31/01/2008;119,161003;119,161003;118,507004;118,600998;114,193062;114577
01/02/2008;121,403;123,737;118,600998;123,737;119,138184;55682
06/02/2008;123,737;129,339996;123,737;129,339996;124,532921;18204
07/02/2008;129,339996;129,339996;126,070999;126,071999;121,386391;177756
08/02/2008;125,138;126,071999;123,269997;126,071999;121,386391;64249
11/02/2008;129,339996;133,076004;129,339996;130,740997;125,881866;4283
12/02/2008;126,912003;129,807007;126,819;129,807007;124,98259;12850
13/02/2008;128,873993;129,807007;128,406998;128,873993;124,084251;47116
14/02/2008;130,740997;133,076004;127,005997;130,740997;125,881866;150985
15/02/2008;126,912003;130,740997;123,649002;130,740005;125,880913;70674
18/02/2008;130,740997;135,410995;130,740997;135,410995;130,378296;37479
19/02/2008;136,343994;137,744995;136,251007;136,343994;131,276611;37479
20/02/2008;136,531006;141,947998;136,343994;141,947998;136,672318;144560
21/02/2008;141,014008;141,479996;139,520004;140,080002;134,873779;127427
22/02/2008;140,639999;142,414993;140,639999;141,014008;135,773056;46045
25/02/2008;141,014008;144,748993;140,639999;141,013;135,772079;58895
26/02/2008;140,548004;141,761002;140,546997;141,014008;135,773056;26770
27/02/2008;141,106995;146,617004;141,014008;145,962997;140,538116;58895
28/02/2008;145,682999;145,682999;143,815002;144,748993;139,369232;26770
29/02/2008;145,682999;149,419006;144,748993;144,748993;139,369232;127427
03/03/2008;144,748993;144,748993;144,748993;144,748993;139,369232;37479
04/03/2008;14,4749;14,4749;14,1387;14,1387;13,61322;0
05/03/2008;147,084;147,084;145,682999;146,617004;141,167816;41762
06/03/2008;146,615997;146,617004;142,414993;145,682999;140,268524;63178
07/03/2008;145,682999;146,617004;142,882004;146,617004;141,167816;52470
10/03/2008;142,227997;142,227997;135,410995;135,410995;130,378296;20346
11/03/2008;139,613007;139,613007;135,410995;138,212006;133,075211;34266
12/03/2008;14,0827;14,0827;13,6783;13,6783;13,169931;0
13/03/2008;140,074997;140,074997;134,065994;135,503998;130,46785;18204
14/03/2008;135,503998;135,503998;130,647003;130,647003;125,791367;43903
17/03/2008;126,539001;126,539001;115,042999;121,403;116,890923;76028
18/03/2008;124,016998;126,071999;120,935997;123,736;119,137222;122073
19/03/2008;125,978996;125,978996;115,986;116,733002;112,394493;125286
20/03/2008;11,6733;11,6733;11,2064;11,2064;10,789902;0
24/03/2008;119,273003;121,403;116,733002;116,733002;112,394493;62107
25/03/2008;116,733002;119,068001;116,733002;118,320999;113,923462;53541
26/03/2008;114,866997;121,403;112,064003;121,403;116,890923;93161
27/03/2008;117,994003;117,994003;115,496002;115,496002;111,203468;10708
28/03/2008;113,254997;117,667;113,254997;116,265999;111,944839;170260
31/03/2008;116,265999;116,265999;113,931999;114,400002;110,148193;17133
01/04/2008;114,866997;122,158997;114,866997;121,403;116,890923;155268
02/04/2008;120,469002;122,803001;120,469002;122,803001;118,238899;26770
03/04/2008;122,803001;127,005997;122,803001;127,005997;122,285683;147773
04/04/2008;127,005997;130,740997;123,269997;127,005997;122,285683;155268
07/04/2008;128,406998;131,207993;128,406998;129,339996;124,532921;78170
08/04/2008;129,339996;130,647995;129,339996;130,647995;125,792313;59966
09/04/2008;130,740997;130,740997;123,269997;125,417999;120,756706;54612
10/04/2008;125,138;125,138;125,138;125,138;120,487106;21416
11/04/2008;122,336998;125,512001;122,336998;125,512001;120,847198;40691
14/04/2008;125,511002;125,511002;125,511002;125,511002;120,846245;3212
15/04/2008;124,205002;124,205002;121,403;121,403;116,890923;14991
16/04/2008;122,803001;124,578003;121,403;121,403;116,890923;65320
17/04/2008;123,737;123,737;121,403;121,403;116,890923;25700
18/04/2008;121,403;127,004997;119,161003;127,004997;122,284714;62107
22/04/2008;125,138;127,005997;123,924004;123,924004;119,31823;35337
